0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.09943777009682685,-1.5898440354220527,0.49575415098552594,0.23822096882287555,0.28921268810055667,-0.20275188726271043,0.5964244759846621,0.8262716099591512,1.1478283400936333,-0.5425600435859919,-0.3863779995700673,-2.627419651663779,-0.23188344882301762,-0.8302540642967856,0.5391604091799757,-1.059244666032655,-0.6170525965628,1.455591301298797,1.0393354828537378,0.19527966347963938
-0.2683209431176394,-0.21757315861392812,0.9627608846418872,-0.6539595665868333,-0.5354610967733378,1.472205692789346,3.5203539461229347,-0.9549773372641176,2.386396969300545,0.291693749793416,0.3299906806040315,1.7176873443678302,0.32664396610194424,-0.7955354652622705,0.8010032497356097,1.1657714094082114,-1.7970193455075847,0.026182506498913127,1.0238916860926495,0.7935147489432501
-0.32956388626991034,1.1743985750515933,-0.034249491213049356,-0.44269172346357116,-0.1312845939783698,0.7253174903973512,1.6141012434543716,-0.9191956551724827,1.55282430191664,1.7630401553627055,-0.6755680114266006,0.533632715803476,0.6907793947558201,0.016199622845556007,-0.5623555525176284,-0.7408711442350004,0.07033403679884065,1.3613001775659272,-0.7771253131521797,0.8531536615847739
-0.644408752480223,-0.37172661927187006,-0.8709144416078624,0.021216231479924765,0.7906910592241406,-1.2977257432243443,-0.5526561467851268,-0.49030394445701797,-0.8983303989693167,0.6451197546052324,2.8021138949955615,0.8863624204536364,0.5525941647248843,1.9205613294252517,-0.6137274619690871,0.45943408885978976,-1.4943224893794222,-1.0758273698760266,-0.5929846813484783,-0.0935293324784863
1.1798562274554512,-0.5954466657089146,-0.6201657758175234,0.4529182618392958,-1.4576781986030556,1.7655439704636013,-0.20866995900880111,1.0855552027750763,-0.1614359391558216,-0.5132674331132846,0.4871193150014251,-0.4628593953752527,0.33678006815319433,-0.8159146818918349,0.23486747785892556,-0.9312206249323574,-0.7774620671766374,-0.15705813496642562,-0.5973673502792705,0.7329122545339433
-0.4990690875511923,-1.404173634146171,-1.475059612579769,0.5526794031161042,-0.14960597777328882,-0.3987904277384604,-2.8373275440719357,-0.9634335872317621,-1.9675684988725974,0.07444591576618079,0.6251307111625738,0.9040008754430932,-0.982128909187466,1.8014035742086842,1.1552236189426623,-1.7124022484257735,0.468893380749569,-1.605115805964555,-2.0029155671849406,0.5580119830144745
0.10335917541411678,-0.39539407581932623,2.608344299542249,-1.5803832396300952,-0.6246492832220926,-0.23831295222369048,1.088821087791406,0.9172431922777243,1.3192627676305801,0.5034756541162131,1.2492964033115324,0.6303821981017934,-1.1582976507288139,1.4356864097127198,0.9918865035021139,1.7656927436547163,-0.7813051853584922,-0.5047846838388934,-0.6273586202293049,2.889622815957224
-0.34335823258847203,1.715929449891749,1.6344536889168642,-0.06280006220065569,-0.1228416972207894,-0.3220044568281253,1.0210454382538587,-0.8537597573109028,-0.6721895653512594,-0.2969846732331673,0.13127397285362347,0.5514629309202279,1.9166065292241552,-0.015481450412370396,-0.5255193384239142,0.1804957625966166,0.12527874624269714,-1.1333704580361812,0.14832315560458043,-3.0755152559462084
0.46415912060032927,0.6413466851292343,-0.9327535695700422,1.145340532116381,-2.6216862020866287,-0.5510051420689779,-1.7521740771942416,1.691732536585298,-1.747642996033631,0.7537361643574405,0.29868398880665875,0.5490311611921397,-1.220205225374873,1.1591078435212385,0.7848252276856926,-1.0950557074211067,-0.6895526430959495,0.991353823160001,-1.223504381621224,-0.4149952931573567
-0.5364073423259375,-0.5659325576915731,0.7615374127127933,-0.6512062838109647,2.5470237160093516,-0.44619142993873034,0.7939009610786482,-0.6410892812562213,1.2774961059548329,1.5148472246859324,-0.20169167003675081,0.012181799963527123,-0.2243912956134445,-0.20231342285950527,0.9063385579196268,-0.15849950744249533,-1.1693170203146177,-0.03621702252734868,1.2962354938855034,0.3591136595079841
